Plot,DBH_11,DC_2011,Status_2011,DBH_17,Status_2017,DC_2017,Treatment,Treatment_Title,count,DDD,Growing.Space
un3,19.8,,1,21.8,1,,un,Control,1,0,44.071
us2,25.3,,1,26.4,2,1,us,Overstory Thin Only,1,1,43.248
us2,20.5,,1,21.5,2,1,us,Overstory Thin Only,1,1,92.549
un3,15.8,,1,17.3,1,,un,Control,1,0,18.552
us2,13.6,,1,15.5,2,1,us,Overstory Thin Only,1,1,111.734
un1,5.9,,1,5.9,2,1,un,Control,1,1,6.107
un1,21,,1,22.3,1,,un,Control,1,0,25.11
un1,6.8,,1,6.9,2,1,un,Control,1,1,11.2
un1,13.5,,1,14.5,1,,un,Control,1,0,22.929
un1,12.7,,1,13.1,1,,un,Control,1,0,5.889
un1,22.7,,1,26.5,1,,un,Control,1,0,73.882
un1,11.4,,1,12.3,2,2,un,Control,1,1,39.513
un1,33.9,,1,36.6,1,,un,Control,1,0,5.255
un1,132.4,,1,127.3,2,1,un,Control,1,1,22.956
un1,14.2,,1,14.1,1,,un,Control,1,0,53.338
un1,37.2,,1,40,1,,un,Control,1,0,8.766
un1,45,,1,48.5,1,,un,Control,1,0,3.189
un1,7,,1,6.9,2,2,un,Control,1,1,19.261
un1,37.4,,1,39.5,1,,un,Control,1,0,102.223
un1,5.9,,1,6.1,2,1,un,Control,1,1,6.326
un1,44.9,,1,46.6,1,,un,Control,1,0,4.507
un1,24.4,,1,26.3,2,2,un,Control,1,1,23.239
un1,53.2,,1,57.9,2,2,un,Control,1,1,24.712
un1,19.7,,1,21.7,1,,un,Control,1,0,30.203
un1,5.3,,1,6.3,2,1,un,Control,1,1,162.237
un1,11.8,,1,11.7,2,1,un,Control,1,1,4.314
un1,6.2,,1,6.3,2,2,un,Control,1,1,8.274
un1,48.6,,1,51,1,,un,Control,1,0,4.702
un1,20.9,,1,21.8,1,,un,Control,1,0,52.083
un1,53.3,,1,56.9,1,,un,Control,1,0,90.228
bs2,15.8,,1,15.8,2,3,bs,Burn/Overstory Thin,1,1,87.931
un1,60.3,,1,62,1,,un,Control,1,0,12.058
un1,7.3,,1,7.1,2,2,un,Control,1,1,11.154
un1,25.8,,1,27.3,2,1,un,Control,1,1,9.877
un1,22.8,,1,24.6,2,1,un,Control,1,1,16.9
un1,27.5,,1,27.7,2,2,un,Control,1,1,8.307
un1,30.1,,1,32.6,2,1,un,Control,1,1,36.04
bs2,25,,1,34.8,1,,bs,Burn/Overstory Thin,1,0,60.279
un1,22,,1,22,2,1,un,Control,1,1,8.752
un1,10.1,,1,10.4,2,2,un,Control,1,1,4.689
un1,25.9,,1,27.1,2,1,un,Control,1,1,15.532
un1,11,,1,10.6,1,,un,Control,1,0,31.722
un1,11.1,,1,11.6,2,1,un,Control,1,1,18.039
un1,7.2,,1,7.5,1,,un,Control,1,0,96.258
un1,9.8,,1,10.6,2,1,un,Control,1,1,13.39
un1,29.5,,1,30.9,2,2,un,Control,1,1,4.304
un1,122.9,,1,123.8,1,,un,Control,1,0,147.12
un1,53.3,,1,57.5,1,,un,Control,1,0,12.476
un1,65.5,,1,71.1,1,,un,Control,1,0,79.185
un1,137.2,,1,139.6,1,,un,Control,1,0,41.45
un1,23.6,,1,24.5,2,1,un,Control,1,1,11.686
un1,15,,1,15.3,2,2,un,Control,1,1,9.553
un1,60.1,,1,61.3,2,2,un,Control,1,1,8.334
un1,14.2,,1,13.9,2,1,un,Control,1,1,15.915
un1,10.4,,1,11.3,2,2,un,Control,1,1,11.065
un1,46.8,,1,48.1,2,2,un,Control,1,1,10.017
un1,79.7,,1,79,2,1,un,Control,1,1,86.341
un1,21.1,,1,21.5,2,1,un,Control,1,1,9.731
un1,29.7,,1,30.6,1,,un,Control,1,0,17.75
un1,11.2,,1,11.9,2,1,un,Control,1,1,15.078
un1,26.2,,1,28,2,2,un,Control,1,1,19.933
un1,32.6,,1,26,2,1,un,Control,1,1,3.983
un1,22.3,,1,22.9,2,1,un,Control,1,1,12.889
un1,51.1,,1,51.6,2,1,un,Control,1,1,7.877
bs2,33.5,,1,37.7,1,,bs,Burn/Overstory Thin,1,0,75.219
un1,25.5,,1,31,1,,un,Control,1,0,83.589
un1,17.7,,1,19.7,1,,un,Control,1,0,21.701
bs2,14.2,,1,23.1,2,1,bs,Burn/Overstory Thin,1,1,134.937
bs2,7.8,,1,8.9,1,,bs,Burn/Overstory Thin,1,0,18.295
un1,20.2,,1,21.2,1,,un,Control,1,0,6.696
un1,22.3,,1,26.6,1,,un,Control,1,0,21.04
un1,147.8,,1,147.2,1,,un,Control,1,0,43.623
un1,9.7,,1,12,1,,un,Control,1,0,16.686
un1,30.1,,1,31.9,1,,un,Control,1,0,64.648
bs2,27.8,,1,31.5,1,,bs,Burn/Overstory Thin,1,0,56.306
un1,7.4,,1,9.2,2,1,un,Control,1,1,95.71
bs2,29,,1,31.5,2,1,bs,Burn/Overstory Thin,1,1,84.435
un1,70.9,,1,73.6,1,,un,Control,1,0,39.735
un1,33.1,,1,34.4,2,1,un,Control,1,1,121.09
un1,11.4,,1,13.2,1,,un,Control,1,0,46.706
un1,6.8,,1,6.4,2,1,un,Control,1,1,9.386
un1,64.9,,1,65.6,2,1,un,Control,1,1,26.35
un1,48.3,,1,52.2,1,,un,Control,1,0,150.06
un1,128.5,,1,130.7,1,,un,Control,1,0,8.069
un1,26.5,,1,28.1,1,,un,Control,1,0,29.868
un1,7.6,,1,8.7,2,1,un,Control,1,1,57.495
un1,8.7,,1,9.4,2,1,un,Control,1,1,9.682
un1,104.3,,1,105.2,1,,un,Control,1,0,40.335
un1,30.6,,1,37.1,1,,un,Control,1,0,30.637
un1,51.4,,1,52.7,1,,un,Control,1,0,6.531
un1,19.1,,1,22,1,,un,Control,1,0,39.441
bs2,75.3,,1,68.4,1,,bs,Burn/Overstory Thin,1,0,108.119
un1,27.4,,1,29.2,1,,un,Control,1,0,13.115
un1,5.5,,1,5.6,2,1,un,Control,1,1,4.878
un1,6.8,,1,6.9,2,1,un,Control,1,1,2.427
un1,10.1,,1,12.1,1,,un,Control,1,0,15.548
bs2,33.3,,1,38.2,1,,bs,Burn/Overstory Thin,1,0,52.927
bs2,8.4,,1,14.3,1,,bs,Burn/Overstory Thin,1,0,189.335
un1,8.9,,1,9.5,2,1,un,Control,1,1,19.938
bs2,30.9,,1,37,1,,bs,Burn/Overstory Thin,1,0,107.927
un1,12.4,,1,15.4,1,,un,Control,1,0,61.447
un1,58.3,,1,62.1,1,,un,Control,1,0,5.408
un1,91.5,,1,93.6,1,,un,Control,1,0,52.129
un1,39.4,,1,40.2,1,,un,Control,1,0,10.871
un1,27.5,,1,31.1,1,,un,Control,1,0,52.691
bs2,25.5,,1,28.5,1,,bs,Burn/Overstory Thin,1,0,18.41
un1,10.5,,1,11.6,1,,un,Control,1,0,13.598
un1,43.2,,1,46.1,2,1,un,Control,1,1,35.289
un1,133.9,,1,133.2,1,,un,Control,1,0,26.571
un1,8.5,,1,8.4,2,1,un,Control,1,1,11.393
un1,23.4,,1,24.9,1,,un,Control,1,0,11.627
un1,39.8,,1,41.3,2,1,un,Control,1,1,11.01
un1,26.9,,1,28.1,1,,un,Control,1,0,18.489
un1,55.1,,1,59.8,1,,un,Control,1,0,162.427
un1,36.7,,1,40,1,,un,Control,1,0,20.775
un1,19.6,,1,20.7,1,,un,Control,1,0,122.011
un1,66,,1,66.1,1,,un,Control,1,0,54.881
un1,5.5,,1,6,2,1,un,Control,1,1,10.727
un1,12.9,,1,14.6,1,,un,Control,1,0,93.961
un1,7.2,,1,7.6,2,2,un,Control,1,1,33.763
un1,130.2,,1,130.7,1,,un,Control,1,0,122.716
bn2,8.4,,1,9.5,1,,bn,Burn/No Thin,1,0,9.967
un1,19.4,,1,20,2,1,un,Control,1,1,2.75
bn2,45,,1,48.8,2,1,bn,Burn/No Thin,1,1,15.608
bn2,88.3,,1,89.7,1,,bn,Burn/No Thin,1,0,19.69
un1,10.6,,1,10.7,2,1,un,Control,1,1,12.169
bn2,31.5,,1,33.2,2,1,bn,Burn/No Thin,1,1,13.593
bn2,27.2,,1,29.8,1,,bn,Burn/No Thin,1,0,21.53
un1,6.7,,1,8.5,2,1,un,Control,1,1,17.854
un1,9.4,,1,9.4,2,1,un,Control,1,1,9.221
bn2,26.8,,1,28.6,2,2,bn,Burn/No Thin,1,1,16.255
un1,49,,1,53.7,2,1,un,Control,1,1,15.533
un1,23.2,,1,26.9,1,,un,Control,1,0,23.617
un1,17.9,,1,19.9,1,,un,Control,1,0,24.594
bn2,16.2,,1,17.7,1,,bn,Burn/No Thin,1,0,25.448
bn2,21,,1,20.8,2,2,bn,Burn/No Thin,1,1,22.36
bn2,46.2,,1,48.8,1,,bn,Burn/No Thin,1,0,65.014
bn2,19.3,,1,21.8,1,,bn,Burn/No Thin,1,0,14.663
un1,45.2,,1,49.9,1,,un,Control,1,0,117.159
bn2,43.5,,1,44.9,2,1,bn,Burn/No Thin,1,1,35.241
bn2,56.6,,1,56,2,2,bn,Burn/No Thin,1,1,16.334
bn2,44.5,,1,47,2,2,bn,Burn/No Thin,1,1,64.117
un1,105.9,,1,106.9,1,,un,Control,1,0,154.365
bn2,37.3,,1,39.2,2,1,bn,Burn/No Thin,1,1,38.977
bn2,69.2,,1,74.6,1,,bn,Burn/No Thin,1,0,164.644
bn2,10.9,,1,12.1,1,,bn,Burn/No Thin,1,0,13.301
bn2,37.5,,1,39.2,2,3,bn,Burn/No Thin,1,1,8.392
bn2,29.3,,1,35.1,1,,bn,Burn/No Thin,1,0,18.832
bn2,9,,1,9.2,1,,bn,Burn/No Thin,1,0,45.836
bn2,28.6,,1,29.5,1,,bn,Burn/No Thin,1,0,17.917
bn2,19.6,,1,22.9,1,,bn,Burn/No Thin,1,0,58.766
bn2,30.9,,1,33.4,1,,bn,Burn/No Thin,1,0,55.247
bn2,10,,1,11.9,1,,bn,Burn/No Thin,1,0,20.898
un1,129.9,,1,132.2,1,,un,Control,1,0,31.02
un1,129.5,,1,129.5,1,,un,Control,1,0,92.986
bn2,45.9,,1,48.8,1,,bn,Burn/No Thin,1,0,15.797
un1,44.2,,1,47.8,1,,un,Control,1,0,17.287
un1,40.8,,1,45,1,,un,Control,1,0,168.71
bn2,13,,1,14.5,1,,bn,Burn/No Thin,1,0,24.327
bn2,51.9,,1,55.1,2,1,bn,Burn/No Thin,1,1,33.372
un1,7.3,,1,9.3,1,,un,Control,1,0,49.755
bn2,16.6,,1,19.6,1,,bn,Burn/No Thin,1,0,11.414
un1,12.6,,1,14.4,1,,un,Control,1,0,39.884
un1,151,,1,151.7,1,,un,Control,1,0,153.733
bn2,8.5,,1,9.5,1,,bn,Burn/No Thin,1,0,21.944
un1,21,,1,28.8,2,1,un,Control,1,1,59.711
un1,164.1,,1,156,1,,un,Control,1,0,61.622
bs2,82.2,,1,84.5,2,2,bs,Burn/Overstory Thin,1,1,181.256
bs2,8.2,,1,13.9,1,,bs,Burn/Overstory Thin,1,0,86.062
bn2,17.2,,1,23.6,1,,bn,Burn/No Thin,1,0,80.855
bn2,58.5,,1,59.5,2,1,bn,Burn/No Thin,1,1,103.504
bn2,61,,1,65.3,1,,bn,Burn/No Thin,1,0,22.442
bn2,83.5,,1,85.4,2,3,bn,Burn/No Thin,1,1,7.355
bn2,39.1,,1,41.7,2,1,bn,Burn/No Thin,1,1,18.271
bn2,52.2,,1,52.3,1,,bn,Burn/No Thin,1,0,28.704
un1,42.8,,1,46.1,1,,un,Control,1,0,48.191
un1,30.4,,1,34.2,2,1,un,Control,1,1,36.815
un1,12.1,,1,13.5,2,1,un,Control,1,1,70.747
bs2,29.1,,1,34.4,1,,bs,Burn/Overstory Thin,1,0,58.716
un1,20.5,,1,22.9,1,,un,Control,1,0,28.014
un1,14.2,,1,15.2,2,1,un,Control,1,1,29.94
un1,38.5,,1,40,2,1,un,Control,1,1,16.284
un1,76.5,,1,76.8,1,,un,Control,1,0,7.789
un1,14.1,,1,15.7,1,,un,Control,1,0,168.12
un1,50,,1,52.9,2,1,un,Control,1,1,29.674
un1,48.8,,1,49.8,2,2,un,Control,1,1,32.356
un1,11.8,,1,13.8,1,,un,Control,1,0,22.262
un1,43.3,,1,51,1,,un,Control,1,0,126.379
un1,32.5,,1,33.9,1,,un,Control,1,0,6.382
un1,23.8,,1,24.9,1,,un,Control,1,0,4.11
un1,23.9,,1,24.1,2,2,un,Control,1,1,7.28
un1,44.9,,1,46.9,2,1,un,Control,1,1,6.822
un1,12.6,,1,15.5,1,,un,Control,1,0,49.993
un1,96.9,,1,100,1,,un,Control,1,0,29.188
un1,21,,1,22.1,2,1,un,Control,1,1,13.166
un1,20.1,,1,21,2,2,un,Control,1,1,20.103
un1,21,,1,23,1,,un,Control,1,0,18.878
un1,43.2,,1,46.9,2,1,un,Control,1,1,16.748
un1,24.6,,1,25,2,2,un,Control,1,1,3.47
bs2,16.2,,1,16.3,2,2,bs,Burn/Overstory Thin,1,1,39.297
un1,35.3,,1,37.8,1,,un,Control,1,0,10.998
un1,18.3,,1,19.1,2,2,un,Control,1,1,22.161
un1,11.3,,1,11.5,2,2,un,Control,1,1,2.6
un1,58.7,,1,59.8,2,2,un,Control,1,1,25.315
un1,19.1,,1,20,2,1,un,Control,1,1,12.543
un1,6.1,,1,6.4,2,1,un,Control,1,1,29.433
un1,112.2,,1,112.7,2,1,un,Control,1,1,26.389
un1,27.1,,1,28.4,2,1,un,Control,1,1,10.957
un1,7.1,,1,7.8,2,1,un,Control,1,1,10.273
un1,17.6,,1,19,1,,un,Control,1,0,9.032
un1,9.3,,1,9.5,2,2,un,Control,1,1,15.716
un1,7.4,,1,7,2,1,un,Control,1,1,4.494
un1,17.5,,1,17.7,2,2,un,Control,1,1,2.948
un1,9.3,,1,6.6,2,1,un,Control,1,1,4.217
un1,19.4,,1,21.4,2,1,un,Control,1,1,52.112
bn2,19.7,,1,21.5,1,,bn,Burn/No Thin,1,0,7.734
un1,26.3,,1,28.2,2,1,un,Control,1,1,8.171
bn2,5.9,,1,6.3,1,,bn,Burn/No Thin,1,0,21.171
un1,39.6,,1,42.3,2,1,un,Control,1,1,2.353
un1,31.9,,1,34.9,1,,un,Control,1,0,16.562
un1,6.9,,1,8.1,2,1,un,Control,1,1,65.568
un1,12.3,,1,12.2,2,1,un,Control,1,1,16.786
un1,14.4,,1,15.7,2,1,un,Control,1,1,49.047
un1,30.3,,1,32,2,1,un,Control,1,1,53.389
un1,55.3,,1,55.9,1,,un,Control,1,0,24.093
un1,35.8,,1,39.2,1,,un,Control,1,0,108.035
un1,7.1,,1,7.6,2,1,un,Control,1,1,19.79
un1,22,,1,26.1,1,,un,Control,1,0,5.077
un1,20.2,,1,22.1,2,1,un,Control,1,1,27.024
un1,27.9,,1,32,1,,un,Control,1,0,10.586
un1,17.1,,1,19,2,1,un,Control,1,1,4.508
un1,8.2,,1,8.4,2,1,un,Control,1,1,2.521
un1,60,,1,60.4,1,,un,Control,1,0,15.419
un1,23.2,,1,24.7,2,1,un,Control,1,1,42.325
un1,8.2,,1,8.8,2,1,un,Control,1,1,18.968
un1,55.7,,1,60,1,,un,Control,1,0,22.522
un1,5.6,,1,6.5,2,1,un,Control,1,1,29.864
un1,14.1,,1,15.6,2,1,un,Control,1,1,34.117
un1,10,,1,11,2,1,un,Control,1,1,11.427
un1,7.3,,1,7.9,1,,un,Control,1,0,22.275
un1,6.8,,1,7.3,2,1,un,Control,1,1,2.43
un1,70.6,,1,71.9,1,,un,Control,1,0,25.629
un1,13.5,,1,18,1,,un,Control,1,0,56.37
un1,6.5,,1,8,1,,un,Control,1,0,27.434
un1,94.8,,1,100.6,1,,un,Control,1,0,39.709
un1,6.5,,1,7.5,1,,un,Control,1,0,40.063
un1,10.9,,1,11.5,2,1,un,Control,1,1,47.978
un1,5.5,,1,5.3,2,1,un,Control,1,1,10.285
un1,67.5,,1,68.6,1,,un,Control,1,0,28.678
un1,15.4,,1,16.8,1,,un,Control,1,0,9.166
un1,50.1,,1,52.7,1,,un,Control,1,0,39.867
un1,105.5,,1,106.2,1,,un,Control,1,0,23.132
un1,76.2,,1,79.4,1,,un,Control,1,0,11.899
un1,19.5,,1,22,1,,un,Control,1,0,17.196
un1,18.9,,1,21.6,1,,un,Control,1,0,18.446
un1,104.5,,1,108.3,1,,un,Control,1,0,15.015
un1,6.4,,1,7.2,1,,un,Control,1,0,0.895
un1,11.5,,1,13.8,2,1,un,Control,1,1,8.886
un1,14.5,,1,16.7,1,,un,Control,1,0,11.8
un1,26.6,,1,28,1,,un,Control,1,0,27.476
un1,115.4,,1,115.6,1,,un,Control,1,0,22.779
un1,8.8,,1,8.7,2,2,un,Control,1,1,15.498
un1,127.7,,1,129.4,1,,un,Control,1,0,28.659
un1,53.2,,1,57,1,,un,Control,1,0,50.802
bs2,80.2,,1,8.7,1,,bs,Burn/Overstory Thin,1,0,46.925
bs2,36.4,,1,40.1,1,,bs,Burn/Overstory Thin,1,0,6.644
un1,9.7,,1,9,2,2,un,Control,1,1,13.18
un1,104.2,,1,104.3,2,2,un,Control,1,1,58.702
un1,28.6,,1,32.2,2,1,un,Control,1,1,34.964
un1,65.5,,1,72.4,1,,un,Control,1,0,14.164
un1,26.5,,1,28,2,1,un,Control,1,1,8.152
un1,43,,1,45.2,2,1,un,Control,1,1,29.84
un1,14.7,,1,15.3,1,,un,Control,1,0,11.72
un1,101.1,,1,102.9,1,,un,Control,1,0,16.832
un1,6.1,,1,7.7,1,,un,Control,1,0,59.32
bs1,30.6,,1,33.5,1,,bs,Burn/Overstory Thin,1,0,177.238
un1,7.5,,1,8.1,1,,un,Control,1,0,13.743
un1,22,,1,22.9,2,1,un,Control,1,1,24.751
un1,63.4,,1,64.9,1,,un,Control,1,0,40.709
un1,43.1,,1,47.4,1,,un,Control,1,0,11.427
un1,96.4,,1,97.3,2,1,un,Control,1,1,14.046
un1,21.3,,1,24.8,1,,un,Control,1,0,39.35
un1,10.2,,1,9.9,2,2,un,Control,1,1,26.683
un1,26.4,,1,26.7,1,,un,Control,1,0,15.554
un1,7.1,,1,8.6,2,1,un,Control,1,1,12.62
un1,13,,1,12.9,2,1,un,Control,1,1,4.882
un1,22.3,,1,24.1,1,,un,Control,1,0,69.967
un1,102.6,,1,103.5,1,,un,Control,1,0,75.586
un1,42.9,,1,42.6,2,4,un,Control,1,1,38.426
un1,12.5,,1,12.8,2,1,un,Control,1,1,9.783
un1,93.7,,1,96,1,,un,Control,1,0,13.764
bs1,22.4,,1,27.4,1,,bs,Burn/Overstory Thin,1,0,43.143
bs1,31.2,,1,37.1,1,,bs,Burn/Overstory Thin,1,0,27.5
un1,33.8,,1,33.8,2,1,un,Control,1,1,23.928
un1,38,,1,40.3,2,1,un,Control,1,1,14.8
un1,47,,1,48.8,1,,un,Control,1,0,12.007
un1,66.4,,1,68.4,1,,un,Control,1,0,12.845
un1,80.1,,1,82.7,2,2,un,Control,1,1,13.078
bs1,17.7,,1,21.3,1,,bs,Burn/Overstory Thin,1,0,1.075
bs1,27.3,,1,28,1,,bs,Burn/Overstory Thin,1,0,2.103
un1,37.8,,1,39.5,1,,un,Control,1,0,11.783
un1,27,,1,26.9,2,1,un,Control,1,1,3.76
bs1,12.7,,1,17.8,1,,bs,Burn/Overstory Thin,1,0,30.978
un1,82.4,,1,84.3,1,,un,Control,1,0,19.439
un1,15.9,,1,15.9,2,1,un,Control,1,1,7.007
bs1,11.7,,1,14.7,2,2,bs,Burn/Overstory Thin,1,1,1.537
bs1,18.6,,1,22.3,1,,bs,Burn/Overstory Thin,1,0,9.925
bs1,12.6,,1,18.3,1,,bs,Burn/Overstory Thin,1,0,133.809
un1,9.1,,1,9.8,1,,un,Control,1,0,151.081
un1,20.6,,1,23.5,2,1,un,Control,1,1,102.442
un1,11.6,,1,12.8,1,,un,Control,1,0,85.792
bs1,12.5,,1,15.8,1,,bs,Burn/Overstory Thin,1,0,46.748
un1,116.4,,1,119.4,1,,un,Control,1,0,92.351
un1,25.5,,1,29.1,1,,un,Control,1,0,7.401
un1,30.2,,1,29.6,2,4,un,Control,1,1,18.724
bs1,9.6,,1,13.4,1,,bs,Burn/Overstory Thin,1,0,60.785
un1,8,,1,9.2,2,1,un,Control,1,1,3.73
un1,26.5,,1,28.7,1,,un,Control,1,0,25.5
un1,123.5,,1,127.3,2,2,un,Control,1,1,69.78
un1,49,,1,51.8,1,,un,Control,1,0,16.886
un1,102,,1,101.3,2,2,un,Control,1,1,19.197
un1,94,,1,96.1,1,,un,Control,1,0,24.313
un1,21.5,,1,23.6,1,,un,Control,1,0,34.225
un1,41.4,,1,44.3,1,,un,Control,1,0,11.487
un1,12.2,,1,15.2,1,,un,Control,1,0,27.358
un1,7.2,,1,9.4,2,1,un,Control,1,1,72.366
un1,11.3,,1,13.5,2,1,un,Control,1,1,17.429
un1,66.9,,1,67.7,2,1,un,Control,1,1,27.177
un1,8.3,,1,9.6,1,,un,Control,1,0,30.228
un1,50,,1,56.6,1,,un,Control,1,0,21.806
un1,87.2,,1,88.2,1,,un,Control,1,0,63.588
un1,34.1,,1,35.9,1,,un,Control,1,0,63.268
un1,9,,1,9.4,2,1,un,Control,1,1,30.396
un1,13.2,,1,17.8,1,,un,Control,1,0,79.925
un1,13.2,,1,14.8,1,,un,Control,1,0,46.173
un1,90,,1,94.9,1,,un,Control,1,0,65.93
un1,7,,1,7.4,2,1,un,Control,1,1,15.408
un1,12.4,,1,14.1,1,,un,Control,1,0,17.237
un1,56,,1,57.7,1,,un,Control,1,0,35.664
un1,78.2,,1,80.5,1,,un,Control,1,0,85.608
un1,31,,1,30.1,2,1,un,Control,1,1,6.062
un1,83.1,,1,87.5,1,,un,Control,1,0,24.402
un1,64.5,,1,67.8,1,,un,Control,1,0,116.222
un1,153,,1,154,1,,un,Control,1,0,11.339
un1,26.7,,1,29.1,1,,un,Control,1,0,1.153
un1,7.6,,1,8.5,2,1,un,Control,1,1,39.929
un1,19.4,,1,25,1,,un,Control,1,0,41.953
bs2,15.6,,1,17.4,1,,bs,Burn/Overstory Thin,1,0,5.804
bs2,8.5,,1,25.2,1,,bs,Burn/Overstory Thin,1,0,41.655
un1,26.2,,1,27.8,1,,un,Control,1,0,47.982
un1,69.1,,1,74.3,1,,un,Control,1,0,35.366
un1,12.7,,1,14.4,1,,un,Control,1,0,19.856
un1,6.7,,1,7.3,1,,un,Control,1,0,13.239
un1,52.4,,1,55.3,1,,un,Control,1,0,27.111
un1,39.9,,1,42.7,1,,un,Control,1,0,57.27
un1,120.9,,1,119.2,1,,un,Control,1,0,42.751
bs2,20.5,,1,36.1,1,,bs,Burn/Overstory Thin,1,0,59.678
bs2,29.1,,1,33.9,1,,bs,Burn/Overstory Thin,1,0,8.409
un1,56.9,,1,61.2,1,,un,Control,1,0,3.922
un1,10.4,,1,11.3,1,,un,Control,1,0,6.408
bs2,35.6,,1,44.5,1,,bs,Burn/Overstory Thin,1,0,174.417
un1,20.2,,1,24.6,1,,un,Control,1,0,121.448
bs2,27.5,,1,30.9,1,,bs,Burn/Overstory Thin,1,0,191.938
un1,6.7,,1,7.1,1,,un,Control,1,0,6.51
un1,22.5,,1,27.9,1,,un,Control,1,0,26.631
un1,6.1,,1,6.5,1,,un,Control,1,0,45.844
un1,5.3,,1,6,1,,un,Control,1,0,7.233
un1,5.9,,1,6.7,1,,un,Control,1,0,16.802
un1,25.6,,1,24.9,1,,un,Control,1,0,76.477
un1,7,,1,7.5,2,1,un,Control,1,1,53.026
un1,84.5,,1,87.6,1,,un,Control,1,0,67.208
un1,5.5,,1,6,1,,un,Control,1,0,32.121
un1,132,,1,130.6,1,,un,Control,1,0,27.298
un1,127.4,,1,125.9,2,1,un,Control,1,1,108.067
un1,13.5,,1,15.9,1,,un,Control,1,0,27.355
un1,99.5,,1,103.4,1,,un,Control,1,0,92.905
un1,63.1,,1,64.9,1,,un,Control,1,0,4.483
un1,168.8,,1,172.5,2,1,un,Control,1,1,38.688
un1,21.4,,1,24.3,1,,un,Control,1,0,26.884
un1,71.2,,1,72.8,1,,un,Control,1,0,44.103
un1,33,,1,32.6,1,,un,Control,1,0,39.97
un1,53.6,,1,57,1,,un,Control,1,0,56.172
bs2,24.8,,1,28.7,1,,bs,Burn/Overstory Thin,1,0,17.786
bs2,28.6,,1,30.5,1,,bs,Burn/Overstory Thin,1,0,15.673
bs2,28.5,,1,35.1,1,,bs,Burn/Overstory Thin,1,0,43.114
un1,7.7,,1,10.1,1,,un,Control,1,0,20.767
bs2,16.6,,1,20.6,2,1,bs,Burn/Overstory Thin,1,1,147.833
un1,73.2,,1,76.4,1,,un,Control,1,0,58.213
un1,33.1,,1,34.7,2,2,un,Control,1,1,28.929
un1,26.3,,1,28.8,2,1,un,Control,1,1,14.295
un1,89.3,,1,93.7,1,,un,Control,1,0,52.988
un1,5.4,,1,5.3,2,1,un,Control,1,1,13.838
bs2,22.1,,1,27,1,,bs,Burn/Overstory Thin,1,0,63.187
un1,21.8,,1,22.3,2,1,un,Control,1,1,41.599
un1,109.1,,1,106.8,2,1,un,Control,1,1,15.785
un1,19.2,,1,24.5,1,,un,Control,1,0,79.745
un1,54.3,,1,56.3,1,,un,Control,1,0,23.839
un1,62.5,,1,62.3,1,,un,Control,1,0,14.627
un1,51.5,,1,53.5,1,,un,Control,1,0,26.883
un1,10.7,,1,11.2,2,1,un,Control,1,1,40.914
un1,74.4,,1,76.6,1,,un,Control,1,0,142.386
un1,84.4,,1,82.6,2,1,un,Control,1,1,11.171
un1,86.7,,1,85,1,,un,Control,1,0,72.203
un1,41.5,,1,43.3,1,,un,Control,1,0,33.954
un1,7.7,,1,8.3,2,1,un,Control,1,1,40.747
bs2,21.7,,1,27.3,1,,bs,Burn/Overstory Thin,1,0,23.474
un1,95.5,,1,95.2,1,,un,Control,1,0,36.133
un1,8.2,,1,8.7,1,,un,Control,1,0,8.682
un1,13.9,,1,14.5,2,1,un,Control,1,1,31.139
un1,6.4,,1,8,1,,un,Control,1,0,4.69
un1,15.7,,1,20.1,1,,un,Control,1,0,11.194
un1,9,,1,9.8,2,1,un,Control,1,1,46.974
un1,51.8,,1,55,2,1,un,Control,1,1,49.252
un1,15,,1,18.1,1,,un,Control,1,0,98.315
un1,15.2,,1,15.6,2,1,un,Control,1,1,17.452
un1,54.8,,1,55.8,1,,un,Control,1,0,25.799
un1,117.1,,1,122.4,1,,un,Control,1,0,18.031
un1,17,,1,16.3,1,,un,Control,1,0,19.362
un1,11.1,,1,11.7,2,1,un,Control,1,1,28.529
un1,9.7,,1,11.9,2,1,un,Control,1,1,11.26
un1,53.5,,1,60.3,1,,un,Control,1,0,21.957
un1,7.1,,1,7.6,2,1,un,Control,1,1,15.514
un1,123.5,,1,124.3,1,,un,Control,1,0,37.507
un1,18.2,,1,19.7,1,,un,Control,1,0,10.115
un1,31.5,,1,35.1,1,,un,Control,1,0,7.569
un1,9.7,,1,10,1,,un,Control,1,0,9.27
un1,74.2,,1,77.9,1,,un,Control,1,0,22.633
un1,37.8,,1,40.3,2,2,un,Control,1,1,35.756
un1,15.9,,1,22,1,,un,Control,1,0,42.228
un1,28.5,,1,33,1,,un,Control,1,0,9.121
un1,26.8,,1,28.8,1,,un,Control,1,0,23.624
bs2,25.1,,1,28.3,1,,bs,Burn/Overstory Thin,1,0,174.544
un1,64.4,,1,65.2,1,,un,Control,1,0,70.104
un1,50.6,,1,50.7,1,,un,Control,1,0,26.412
un1,36.9,,1,40.5,1,,un,Control,1,0,116.057
un1,16.6,,1,20,1,,un,Control,1,0,100.987
un1,81,,1,83.8,1,,un,Control,1,0,32.17
un1,5.7,,1,7,2,2,un,Control,1,1,27.447
un1,5.6,,1,8.5,1,,un,Control,1,0,14.473
