Plot,DBH_Pre,Status,Decay.Class,year,decay_post,consumed,Burn
bs2,6.1,2,1,2017,1,0,Second Burn
bc1,82.5,2,1,2017,2,0,Second Burn
bc1,94.2,2,1,2017,2,0,Second Burn
bc1,92.1,2,2,2017,2,0,Second Burn
bc1,108.4,2,2,2017,2,0,Second Burn
bc1,113.2,2,1,2017,2,0,Second Burn
bc1,23.9,2,2,2017,2,0,Second Burn
bc1,124.4,2,1,2017,2,0,Second Burn
bc1,110,2,1,2017,2,0,Second Burn
bc1,41.8,2,2,2017,2,0,Second Burn
bc1,82.7,2,2,2017,2,0,Second Burn
bc1,47.1,2,1,2017,2,0,Second Burn
bc1,116,2,2,2017,2,0,Second Burn
bc1,88.2,2,1,2017,2,0,Second Burn
bc1,17,2,2,2017,2,0,Second Burn
bc2,35.6,2,1,2017,2,0,Second Burn
bc2,12,2,1,2017,2,0,Second Burn
bc2,96,2,1,2017,2,0,Second Burn
bc2,107.5,2,1,2017,2,0,Second Burn
bc3,87.8,2,2,2017,2,0,Second Burn
bc3,85.9,2,2,2017,2,0,Second Burn
bc3,113,2,1,2017,2,0,Second Burn
bc3,93.4,2,2,2017,2,0,Second Burn
bc3,119,2,2,2017,2,0,Second Burn
bc3,104.6,2,2,2017,2,0,Second Burn
bn1,32.7,2,1,2017,2,0,Second Burn
bn1,85.6,2,2,2017,2,0,Second Burn
bn1,67,2,1,2017,2,0,Second Burn
bn1,72.2,2,2,2017,2,0,Second Burn
bn1,19.3,2,2,2017,2,0,Second Burn
bn1,64.3,2,1,2017,2,0,Second Burn
bn1,68.8,2,2,2017,2,0,Second Burn
bn1,62.5,2,1,2017,2,0,Second Burn
bn1,21,2,1,2017,2,0,Second Burn
bn1,5.8,2,2,2017,2,0,Second Burn
bn1,54.1,2,1,2017,2,0,Second Burn
bn2,103.9,2,1,2017,2,0,Second Burn
bn2,106.1,2,1,2017,2,0,Second Burn
bn2,18.2,2,2,2017,2,0,Second Burn
bn2,30.8,2,1,2017,2,0,Second Burn
bn2,77,2,1,2017,2,0,Second Burn
bn2,55.1,2,1,2017,2,0,Second Burn
bn2,33.2,2,1,2017,2,0,Second Burn
bn2,44.9,2,1,2017,2,0,Second Burn
bn2,106.5,2,1,2017,2,0,Second Burn
bn2,41.3,2,1,2017,2,0,Second Burn
bn2,75.2,2,2,2017,2,0,Second Burn
bn2,52.5,2,1,2017,2,0,Second Burn
bn2,58.9,2,2,2017,2,0,Second Burn
bn2,96.5,2,2,2017,2,0,Second Burn
bn2,77.2,2,2,2017,2,0,Second Burn
bn2,33.3,2,2,2017,2,0,Second Burn
bn2,112.3,2,2,2017,2,0,Second Burn
bn2,49,2,2,2017,2,0,Second Burn
bn2,43.4,2,2,2017,2,0,Second Burn
bn2,62,2,2,2017,2,0,Second Burn
bn2,62.7,2,2,2017,2,0,Second Burn
bn2,82.9,2,1,2017,2,0,Second Burn
bn2,54,2,1,2017,2,0,Second Burn
bn2,62.3,2,1,2017,2,0,Second Burn
bn2,102,2,2,2017,2,0,Second Burn
bn2,40.1,2,2,2017,2,0,Second Burn
bn2,23.6,2,1,2017,2,0,Second Burn
bn2,110.3,2,2,2017,2,0,Second Burn
bn2,50.6,2,2,2017,2,0,Second Burn
bn2,21.4,2,1,2017,2,0,Second Burn
bn2,45.7,2,1,2017,2,0,Second Burn
bn2,98.7,2,2,2017,2,0,Second Burn
bn2,23.5,2,1,2017,2,0,Second Burn
bn2,43.5,2,2,2017,2,0,Second Burn
bn2,31,2,1,2017,2,0,Second Burn
bn2,74,2,2,2017,2,0,Second Burn
bn2,56.5,2,1,2017,2,0,Second Burn
bn2,54.3,2,1,2017,2,0,Second Burn
bn2,53.6,2,1,2017,2,0,Second Burn
bn2,107,2,1,2017,2,0,Second Burn
bn2,100.6,2,1,2017,2,0,Second Burn
bn2,50.5,2,1,2017,2,0,Second Burn
bn3,74.9,2,2,2017,2,0,Second Burn
bn3,72.7,2,1,2017,2,0,Second Burn
bn3,110,2,1,2017,2,0,Second Burn
bn3,10.4,2,1,2017,2,0,Second Burn
bn3,33,2,1,2017,2,0,Second Burn
bn3,81.4,2,2,2017,2,0,Second Burn
bn3,79.1,2,2,2017,2,0,Second Burn
bn3,92.6,2,2,2017,2,0,Second Burn
bn3,83.9,2,2,2017,2,0,Second Burn
bn3,63.7,2,2,2017,2,0,Second Burn
bn3,107.4,2,1,2017,2,0,Second Burn
bn3,64.4,2,1,2017,2,0,Second Burn
bn3,59.3,2,2,2017,2,0,Second Burn
bn3,125.2,2,1,2017,2,0,Second Burn
bn3,95.8,2,1,2017,2,0,Second Burn
bn3,57.8,2,2,2017,2,0,Second Burn
bn3,66.5,2,2,2017,2,0,Second Burn
bn3,120,2,2,2017,2,0,Second Burn
bn3,67,2,2,2017,2,0,Second Burn
bn3,102.5,2,1,2017,2,0,Second Burn
bn3,71.6,2,2,2017,2,0,Second Burn
bn3,62,2,1,2017,2,0,Second Burn
bn3,69,2,1,2017,2,0,Second Burn
bn3,35.3,2,2,2017,2,0,Second Burn
bn3,75.7,2,2,2017,2,0,Second Burn
bn3,64.9,2,2,2017,2,0,Second Burn
bn3,86.4,2,2,2017,2,0,Second Burn
bn3,96.5,2,2,2017,2,0,Second Burn
bn3,135.9,2,1,2017,2,0,Second Burn
bn3,87.4,2,1,2017,2,0,Second Burn
bn3,41.6,2,2,2017,2,0,Second Burn
bn3,66.4,2,2,2017,2,0,Second Burn
bn3,63.6,2,2,2017,2,0,Second Burn
bn3,116.8,2,1,2017,2,0,Second Burn
bn3,126.5,2,1,2017,2,0,Second Burn
bn3,95.5,2,1,2017,2,0,Second Burn
bn3,106.8,2,1,2017,2,0,Second Burn
bn3,88.3,2,1,2017,2,0,Second Burn
bn3,96.4,2,2,2017,2,0,Second Burn
bn3,26.3,2,1,2017,2,0,Second Burn
bs1,98,2,2,2017,2,0,Second Burn
bs3,65,2,2,2017,2,0,Second Burn
bs3,65.7,2,1,2017,2,0,Second Burn
bs3,74,2,1,2017,2,0,Second Burn
bs3,73.3,2,1,2017,2,0,Second Burn
bs2,66.5,2,1,2017,2,0,Second Burn
bs2,125.4,2,2,2017,2,0,Second Burn
bc1,11.5,2,2,2017,2,0,Second Burn
bc1,8.6,2,1,2017,2,0,Second Burn
bc1,9.9,2,1,2017,2,0,Second Burn
bc1,8.7,2,1,2017,2,0,Second Burn
bc1,12.7,2,2,2017,2,0,Second Burn
bc1,8,2,1,2017,2,0,Second Burn
bc2,18.6,2,2,2017,2,0,Second Burn
bc2,8,2,1,2017,2,0,Second Burn
bc2,7.4,2,1,2017,2,0,Second Burn
bc2,23.2,2,2,2017,2,0,Second Burn
bc2,26.9,2,2,2017,2,0,Second Burn
bc2,10.2,2,1,2017,2,0,Second Burn
bc2,14.6,2,1,2017,2,0,Second Burn
bc3,13,2,2,2017,2,0,Second Burn
bc3,114.6,2,2,2017,2,0,Second Burn
bc3,31.5,2,1,2017,2,0,Second Burn
bc3,21.8,2,1,2017,2,0,Second Burn
bc3,18.3,2,2,2017,2,0,Second Burn
bc3,13.4,2,1,2017,2,0,Second Burn
bn1,6.5,2,1,2017,2,0,Second Burn
bn1,6,2,1,2017,2,0,Second Burn
bn1,11.9,2,1,2017,2,0,Second Burn
bn1,16.8,2,2,2017,2,0,Second Burn
bn1,113,2,2,2017,2,0,Second Burn
bn1,17.1,2,2,2017,2,0,Second Burn
bn2,5.8,2,1,2017,2,0,Second Burn
bn2,28.7,2,2,2017,2,0,Second Burn
bn2,34.9,2,2,2017,2,0,Second Burn
bn2,36.1,2,1,2017,2,0,Second Burn
bn2,9.2,2,1,2017,2,0,Second Burn
bn2,8.7,2,2,2017,2,0,Second Burn
bn2,9.3,2,2,2017,2,0,Second Burn
bn2,8.5,2,1,2017,2,0,Second Burn
bn3,9.1,2,2,2017,2,0,Second Burn
bn3,8.3,2,2,2017,2,0,Second Burn
bn3,21.9,2,2,2017,2,0,Second Burn
bn3,13.1,2,2,2017,2,0,Second Burn
bn3,89,2,1,2017,2,0,Second Burn
bn3,7.2,2,2,2017,2,0,Second Burn
bs2,13.2,2,2,2017,2,0,Second Burn
bs2,33.2,2,1,2017,2,0,Second Burn
bs2,16.3,2,1,2017,2,0,Second Burn
bs2,9,2,2,2017,2,0,Second Burn
bs2,30.9,2,2,2017,2,0,Second Burn
bs2,28.5,2,1,2017,2,0,Second Burn
bs2,6.5,2,1,2017,2,0,Second Burn
bc1,118,2,1,2017,2,0,Second Burn
bc3,86.2,2,1,2017,2,0,Second Burn
bc3,91.3,2,2,2017,2,0,Second Burn
bn1,111.6,2,2,2017,2,0,Second Burn
bn2,57.8,2,1,2017,2,0,Second Burn
bn2,141.1,2,2,2017,2,0,Second Burn
bn2,47.5,2,2,2017,2,0,Second Burn
bn3,76.4,2,2,2017,2,0,Second Burn
bn3,11.7,2,1,2017,2,0,Second Burn
bn3,109.5,2,1,2017,2,0,Second Burn
bn3,65.2,2,2,2017,2,0,Second Burn
bn3,106.7,2,1,2017,2,0,Second Burn
bn3,66.5,2,2,2017,2,0,Second Burn
bn3,96,2,1,2017,2,0,Second Burn
bn3,39.9,2,2,2017,2,0,Second Burn
bn3,80.5,2,1,2017,2,0,Second Burn
bn3,91,2,2,2017,2,0,Second Burn
bn3,5.1,2,1,2017,2,0,Second Burn
bn2,82.9,2,2,2017,2,0,Second Burn
bn2,58.2,2,1,2017,2,0,Second Burn
bn2,89,2,1,2017,2,0,Second Burn
bn2,89.7,2,1,2017,2,0,Second Burn
bn1,81,2,1,2017,2,0,Second Burn
bn2,175.4,2,2,2017,2,0,Second Burn
bn2,43.7,2,2,2017,2,0,Second Burn
bs2,133.3,2,1,2017,2,0,Second Burn
bn2,15.6,2,2,2017,2,0,Second Burn
bs2,190.4,2,1,2017,2,0,Second Burn
bs2,122.6,2,2,2017,2,0,Second Burn
bc3,166.2,2,2,2017,2,0,Second Burn
bn1,147.6,2,2,2017,2,0,Second Burn
bn1,126.2,2,1,2017,2,0,Second Burn
bn1,36.7,2,1,2017,2,0,Second Burn
bn1,100,2,1,2017,2,0,Second Burn
bn1,78.7,2,1,2017,2,0,Second Burn
bn2,189.7,2,2,2017,2,0,Second Burn
bn2,90.9,2,1,2017,2,0,Second Burn
bn2,74.9,2,2,2017,2,0,Second Burn
bn2,73.8,2,2,2017,2,0,Second Burn
bn2,52.3,2,2,2017,2,0,Second Burn
bn2,86.6,2,1,2017,2,0,Second Burn
bn2,63.5,2,2,2017,2,0,Second Burn
bn2,75,2,1,2017,2,0,Second Burn
bn2,103.6,2,1,2017,2,0,Second Burn
bn2,140.8,2,1,2017,2,0,Second Burn
bn2,69.4,2,1,2017,2,0,Second Burn
bs3,125.5,2,2,2017,2,0,Second Burn
bn2,162.6,2,2,2017,2,0,Second Burn
bc1,18.6,2,2,2017,2,0,Second Burn
bc1,105.1,2,2,2017,2,0,Second Burn
bc1,145.3,2,2,2017,2,0,Second Burn
bc1,26.7,2,2,2017,2,0,Second Burn
bc1,14.1,2,2,2017,2,0,Second Burn
bc1,28,2,2,2017,2,0,Second Burn
bc1,9.4,2,2,2017,2,0,Second Burn
bc1,89.9,2,2,2017,2,0,Second Burn
bc1,105.1,2,2,2017,2,0,Second Burn
bc1,91.3,2,1,2017,2,0,Second Burn
bc1,23.3,2,2,2017,2,0,Second Burn
bc1,85,2,2,2017,2,0,Second Burn
bc1,94.7,2,2,2017,2,0,Second Burn
bc1,92,2,1,2017,2,0,Second Burn
bc1,109.3,2,2,2017,2,0,Second Burn
bc1,19.8,2,2,2017,2,0,Second Burn
bc1,17,2,2,2017,2,0,Second Burn
bc1,186.5,2,2,2017,2,0,Second Burn
bc1,27,2,2,2017,2,0,Second Burn
bc1,167.9,2,2,2017,2,0,Second Burn
bc1,114.2,2,2,2017,2,0,Second Burn
bc1,38,2,2,2017,2,0,Second Burn
bc1,21.5,2,2,2017,2,0,Second Burn
bc1,102.1,2,2,2017,2,0,Second Burn
bc1,89.4,2,2,2017,2,0,Second Burn
bc1,79.7,2,2,2017,2,0,Second Burn
bc1,109.2,2,2,2017,2,0,Second Burn
bc1,109.9,2,2,2017,2,0,Second Burn
bc1,111.3,2,1,2017,2,0,Second Burn
bc1,112.1,2,2,2017,2,0,Second Burn
bc1,94.6,2,2,2017,2,0,Second Burn
bc1,8.9,2,2,2017,2,0,Second Burn
bc1,72,2,2,2017,2,0,Second Burn
bc1,18.1,2,2,2017,2,0,Second Burn
bc1,12.5,2,2,2017,2,0,Second Burn
bc1,140.4,2,2,2017,2,0,Second Burn
bc1,55.3,2,1,2017,2,0,Second Burn
bc1,114.4,2,2,2017,2,0,Second Burn
bc1,15.5,2,2,2017,2,0,Second Burn
bc1,13.5,2,2,2017,2,0,Second Burn
bc1,86.5,2,2,2017,2,0,Second Burn
bc1,33.1,2,2,2017,2,0,Second Burn
bc1,50.8,2,1,2017,2,0,Second Burn
bc1,94.5,2,2,2017,2,0,Second Burn
bc1,9.4,2,1,2017,2,0,Second Burn
bc1,111.4,2,2,2017,2,0,Second Burn
bc1,8.6,2,2,2017,2,0,Second Burn
bc1,25,2,2,2017,2,0,Second Burn
bc1,5.1,2,2,2017,2,0,Second Burn
bc2,93,2,2,2017,2,0,Second Burn
bc2,19.8,2,2,2017,2,0,Second Burn
bc2,20.4,2,1,2017,2,0,Second Burn
bc2,33.2,2,2,2017,2,0,Second Burn
bc2,25.2,2,2,2017,2,0,Second Burn
bc2,18.9,2,2,2017,2,0,Second Burn
bc2,31.8,2,2,2017,2,0,Second Burn
bc2,109.1,2,2,2017,2,0,Second Burn
bc2,128.7,2,2,2017,2,0,Second Burn
bc2,31.7,2,2,2017,2,0,Second Burn
bc2,7.8,2,2,2017,2,0,Second Burn
bc2,14.8,2,2,2017,2,0,Second Burn
bc2,12.1,2,2,2017,2,0,Second Burn
bc2,29.1,2,1,2017,2,0,Second Burn
bc2,17.5,2,2,2017,2,0,Second Burn
bc2,20.5,2,2,2017,2,0,Second Burn
bc2,30.6,2,2,2017,2,0,Second Burn
bc2,124.5,2,2,2017,2,0,Second Burn
bc2,23.2,2,2,2017,2,0,Second Burn
bc2,98.6,2,2,2017,2,0,Second Burn
bc2,104.5,2,1,2017,2,0,Second Burn
bc2,19.1,2,2,2017,2,0,Second Burn
bc2,27.3,2,2,2017,2,0,Second Burn
bc2,23.5,2,2,2017,2,0,Second Burn
bc2,91.6,2,2,2017,2,0,Second Burn
bc2,102.2,2,2,2017,2,0,Second Burn
bc2,21.5,2,2,2017,2,0,Second Burn
bc2,83.9,2,2,2017,2,0,Second Burn
bc2,134.2,2,2,2017,2,0,Second Burn
bc2,13,2,2,2017,2,0,Second Burn
bc2,28.5,2,2,2017,2,0,Second Burn
bc2,18,2,2,2017,2,0,Second Burn
bc2,18.5,2,2,2017,2,0,Second Burn
bc2,184,2,2,2017,2,0,Second Burn
bc2,32,2,2,2017,2,0,Second Burn
bc2,18.6,2,2,2017,2,0,Second Burn
bc2,29.1,2,2,2017,2,0,Second Burn
bc2,9,2,2,2017,2,0,Second Burn
bc2,14.6,2,1,2017,2,0,Second Burn
bc2,8,2,1,2017,2,0,Second Burn
bc2,24.5,2,2,2017,2,0,Second Burn
bc3,29.7,2,2,2017,2,0,Second Burn
bc3,29.2,2,2,2017,2,0,Second Burn
bc3,28.6,2,2,2017,2,0,Second Burn
bc3,18.7,2,2,2017,2,0,Second Burn
bc3,24,2,2,2017,2,0,Second Burn
bc3,13.1,2,2,2017,2,0,Second Burn
bc3,14,2,2,2017,2,0,Second Burn
bc3,44.7,2,2,2017,2,0,Second Burn
bc3,10.8,2,2,2017,2,0,Second Burn
bc3,21.9,2,2,2017,2,0,Second Burn
bc3,123,2,2,2017,2,0,Second Burn
bc3,144,2,2,2017,2,0,Second Burn
bc3,134.6,2,1,2017,2,0,Second Burn
bc3,91.9,2,2,2017,2,0,Second Burn
bc3,34.3,2,2,2017,2,0,Second Burn
bc3,27.6,2,2,2017,2,0,Second Burn
bc3,16.9,2,2,2017,2,0,Second Burn
bc3,94.2,2,2,2017,2,0,Second Burn
bc3,100.8,2,2,2017,2,0,Second Burn
bc3,5.4,2,1,2017,2,0,Second Burn
bc3,5.1,2,1,2017,2,0,Second Burn
bc3,4.5,2,2,2017,2,0,Second Burn
bc3,5.3,2,2,2017,2,0,Second Burn
bn1,78.4,2,1,2017,2,0,Second Burn
bn1,127.5,2,2,2017,2,0,Second Burn
bn1,13.7,2,2,2017,2,0,Second Burn
bn1,92.4,2,2,2017,2,0,Second Burn
bn1,66.8,2,1,2017,2,0,Second Burn
bn1,18.8,2,1,2017,2,0,Second Burn
bn1,30.5,2,1,2017,2,0,Second Burn
bn1,7.1,2,2,2017,2,0,Second Burn
bn1,5.8,2,2,2017,2,0,Second Burn
bn1,24.4,2,2,2017,2,0,Second Burn
bn1,16.4,2,2,2017,2,0,Second Burn
bn1,13.4,2,1,2017,2,0,Second Burn
bn1,11,2,1,2017,2,0,Second Burn
bn1,15,2,1,2017,2,0,Second Burn
bn1,7.5,2,1,2017,2,0,Second Burn
bn1,8.1,2,2,2017,2,0,Second Burn
bn1,126,2,2,2017,2,0,Second Burn
bn1,30.1,2,2,2017,2,0,Second Burn
bn1,49.2,2,2,2017,2,0,Second Burn
bn1,19.8,2,1,2017,2,0,Second Burn
bn1,30.4,2,2,2017,2,0,Second Burn
bn1,28.7,2,2,2017,2,0,Second Burn
bn1,50.5,2,2,2017,2,0,Second Burn
bn1,48.1,2,2,2017,2,0,Second Burn
bn1,14.8,2,2,2017,2,0,Second Burn
bn1,34,2,2,2017,2,0,Second Burn
bn1,7.7,2,2,2017,2,0,Second Burn
bn1,16,2,2,2017,2,0,Second Burn
bn1,69.2,2,2,2017,2,0,Second Burn
bn1,64,2,2,2017,2,0,Second Burn
bn1,25.4,2,1,2017,2,0,Second Burn
bn1,20.2,2,2,2017,2,0,Second Burn
bn1,123.1,2,2,2017,2,0,Second Burn
bn1,86.5,2,2,2017,2,0,Second Burn
bn1,34.7,2,2,2017,2,0,Second Burn
bn1,210,2,2,2017,2,0,Second Burn
bn1,10,2,2,2017,2,0,Second Burn
bn1,11.8,2,2,2017,2,0,Second Burn
bn1,159.4,2,2,2017,2,0,Second Burn
bn1,19.7,2,2,2017,2,0,Second Burn
bn1,135,2,2,2017,2,0,Second Burn
bn1,89.5,2,2,2017,2,0,Second Burn
bn1,65,2,2,2017,2,0,Second Burn
bn1,38.7,2,2,2017,2,0,Second Burn
bn1,85,2,2,2017,2,0,Second Burn
bn1,35.5,2,2,2017,2,0,Second Burn
bn1,18.7,2,2,2017,2,0,Second Burn
bn1,37.1,2,2,2017,2,0,Second Burn
bn1,86.8,2,1,2017,2,0,Second Burn
bn1,67.4,2,1,2017,2,0,Second Burn
bn1,161.3,2,2,2017,2,0,Second Burn
bn1,21.9,2,2,2017,2,0,Second Burn
bn1,9.6,2,2,2017,2,0,Second Burn
bn1,147.9,2,2,2017,2,0,Second Burn
bn1,47.6,2,1,2017,2,0,Second Burn
bn1,14.5,2,2,2017,2,0,Second Burn
bn1,58.6,2,1,2017,2,0,Second Burn
bn1,129.9,2,2,2017,2,0,Second Burn
bn1,61.1,2,1,2017,2,0,Second Burn
bn1,15.8,2,2,2017,2,0,Second Burn
bn1,26.4,2,2,2017,2,0,Second Burn
bn1,59.7,2,2,2017,2,0,Second Burn
bn1,162,2,2,2017,2,0,Second Burn
bn1,6.2,2,2,2017,2,0,Second Burn
bn1,21.5,2,2,2017,2,0,Second Burn
bn1,13.8,2,2,2017,2,0,Second Burn
bn1,15.8,2,2,2017,2,0,Second Burn
bn1,11.2,2,2,2017,2,0,Second Burn
bn1,11,2,1,2017,2,0,Second Burn
bn1,7.8,2,2,2017,2,0,Second Burn
bn1,76,2,2,2017,2,0,Second Burn
bn1,12.7,2,2,2017,2,0,Second Burn
bn1,7.1,2,2,2017,2,0,Second Burn
bn1,13.3,2,2,2017,2,0,Second Burn
bn1,17.7,2,2,2017,2,0,Second Burn
bn2,20.6,2,2,2017,2,0,Second Burn
bn2,20.8,2,2,2017,2,0,Second Burn
bn2,96,2,2,2017,2,0,Second Burn
bn2,9.1,2,2,2017,2,0,Second Burn
bn2,5.9,2,1,2017,2,0,Second Burn
bn2,18.4,2,2,2017,2,0,Second Burn
bn2,55.6,2,2,2017,2,0,Second Burn
bn2,37.4,2,2,2017,2,0,Second Burn
bn2,16.6,2,2,2017,2,0,Second Burn
bn2,49.7,2,2,2017,2,0,Second Burn
bn2,33.5,2,1,2017,2,0,Second Burn
bn2,7.2,2,2,2017,2,0,Second Burn
bn2,7.1,2,2,2017,2,0,Second Burn
bn2,41.2,2,2,2017,2,0,Second Burn
bn2,67.5,2,2,2017,2,0,Second Burn
bn2,75.2,2,2,2017,2,0,Second Burn
bn2,41.5,2,2,2017,2,0,Second Burn
bn2,16,2,2,2017,2,0,Second Burn
bn2,28.7,2,1,2017,2,0,Second Burn
bn2,19.3,2,1,2017,2,0,Second Burn
bn2,56,2,2,2017,2,0,Second Burn
bn2,20.8,2,2,2017,2,0,Second Burn
bn2,48.2,2,2,2017,2,0,Second Burn
bn2,21.7,2,2,2017,2,0,Second Burn
bn2,97.4,2,2,2017,2,0,Second Burn
bn2,15,2,2,2017,2,0,Second Burn
bn2,83.8,2,2,2017,2,0,Second Burn
bn2,13.4,2,2,2017,2,0,Second Burn
bn2,18.2,2,2,2017,2,0,Second Burn
bn2,39,2,2,2017,2,0,Second Burn
bn2,56.4,2,2,2017,2,0,Second Burn
bn2,8.5,2,2,2017,2,0,Second Burn
bn2,19,2,2,2017,2,0,Second Burn
bn2,86,2,2,2017,2,0,Second Burn
bn2,97.4,2,2,2017,2,0,Second Burn
bn2,26.5,2,2,2017,2,0,Second Burn
bn2,54.9,2,2,2017,2,0,Second Burn
bn2,70.1,2,2,2017,2,0,Second Burn
bn2,61.1,2,1,2017,2,0,Second Burn
bn2,7,2,2,2017,2,0,Second Burn
bn2,58.5,2,1,2017,2,0,Second Burn
bn2,23.3,2,2,2017,2,0,Second Burn
bn2,49.9,2,1,2017,2,0,Second Burn
bn2,15.8,2,2,2017,2,0,Second Burn
bn2,33.5,2,1,2017,2,0,Second Burn
bn2,55.3,2,2,2017,2,0,Second Burn
bn2,41.7,2,1,2017,2,0,Second Burn
bn2,39.2,2,1,2017,2,0,Second Burn
bn2,48.8,2,1,2017,2,0,Second Burn
bn2,130.1,2,1,2017,2,0,Second Burn
bn2,18.2,2,1,2017,2,0,Second Burn
bn2,130.1,2,2,2017,2,0,Second Burn
bn2,93.5,2,2,2017,2,0,Second Burn
bn2,56,2,2,2017,2,0,Second Burn
bn2,28,2,2,2017,2,0,Second Burn
bn2,158.2,2,2,2017,2,0,Second Burn
bn2,19.3,2,2,2017,2,0,Second Burn
bn2,18.2,2,2,2017,2,0,Second Burn
bn2,121.5,2,2,2017,2,0,Second Burn
bn2,71.4,2,2,2017,2,0,Second Burn
bn2,24.6,2,2,2017,2,0,Second Burn
bn2,14.5,2,2,2017,2,0,Second Burn
bn2,34.8,2,2,2017,2,0,Second Burn
bn2,31,2,2,2017,2,0,Second Burn
bn2,69,2,1,2017,2,0,Second Burn
bn2,21.4,2,2,2017,2,0,Second Burn
bn2,54.8,2,2,2017,2,0,Second Burn
bn2,5.7,2,2,2017,2,0,Second Burn
bn2,10.5,2,1,2017,2,0,Second Burn
bn2,47,2,2,2017,2,0,Second Burn
bn2,26.4,2,2,2017,2,0,Second Burn
bn2,6,2,1,2017,2,0,Second Burn
bn2,7,2,2,2017,2,0,Second Burn
bn2,10,2,2,2017,2,0,Second Burn
bn2,24.2,2,2,2017,2,0,Second Burn
bn2,22.2,2,2,2017,2,0,Second Burn
bn2,38.5,2,2,2017,2,0,Second Burn
bn2,67.8,2,1,2017,2,0,Second Burn
bn2,9.3,2,1,2017,2,0,Second Burn
bn2,110,2,2,2017,2,0,Second Burn
bn2,44,2,2,2017,2,0,Second Burn
bn2,6.1,2,2,2017,2,0,Second Burn
bn2,15.1,2,2,2017,2,0,Second Burn
bn2,24,2,2,2017,2,0,Second Burn
bn2,34,2,2,2017,2,0,Second Burn
bn2,55.7,2,1,2017,2,0,Second Burn
bn2,67,2,2,2017,2,0,Second Burn
bn2,107.1,2,2,2017,2,0,Second Burn
bn2,59.4,2,2,2017,2,0,Second Burn
bn2,56.5,2,2,2017,2,0,Second Burn
bn2,43.3,2,1,2017,2,0,Second Burn
bn2,49.4,2,2,2017,2,0,Second Burn
bn2,55.7,2,2,2017,2,0,Second Burn
bn2,52,2,2,2017,2,0,Second Burn
bn2,9.5,2,2,2017,2,0,Second Burn
bn3,57.1,2,2,2017,2,0,Second Burn
bn3,74.3,2,2,2017,2,0,Second Burn
bn3,8.1,2,2,2017,2,0,Second Burn
bn3,86.9,2,2,2017,2,0,Second Burn
bn3,12.8,2,2,2017,2,0,Second Burn
bn3,37.3,2,2,2017,2,0,Second Burn
bn3,45.4,2,2,2017,2,0,Second Burn
bn3,46.1,2,2,2017,2,0,Second Burn
bn3,18.8,2,2,2017,2,0,Second Burn
bn3,21.9,2,2,2017,2,0,Second Burn
bn3,35.3,2,2,2017,2,0,Second Burn
bn3,60.1,2,1,2017,2,0,Second Burn
bn3,36.3,2,1,2017,2,0,Second Burn
bn3,19.9,2,1,2017,2,0,Second Burn
bn3,6,2,2,2017,2,0,Second Burn
bn3,6.2,2,2,2017,2,0,Second Burn
bn3,81.2,2,1,2017,2,0,Second Burn
bn3,62.3,2,2,2017,2,0,Second Burn
bn3,5.6,2,2,2017,2,0,Second Burn
bn3,61.1,2,2,2017,2,0,Second Burn
bn3,161.1,2,2,2017,2,0,Second Burn
bn3,50.8,2,2,2017,2,0,Second Burn
bn3,123,2,2,2017,2,0,Second Burn
bn3,5.6,2,2,2017,2,0,Second Burn
bn3,78.5,2,2,2017,2,0,Second Burn
bn3,57.8,2,1,2017,2,0,Second Burn
bn3,79.2,2,2,2017,2,0,Second Burn
bn3,86.5,2,2,2017,2,0,Second Burn
bn3,40,2,1,2017,2,0,Second Burn
bn3,97.4,2,1,2017,2,0,Second Burn
bn3,62,2,1,2017,2,0,Second Burn
bn3,18.8,2,2,2017,2,0,Second Burn
bn3,147,2,2,2017,2,0,Second Burn
bn3,58.5,2,1,2017,2,0,Second Burn
bn3,10.8,2,2,2017,2,0,Second Burn
bn3,17.9,2,2,2017,2,0,Second Burn
bn3,18.7,2,1,2017,2,0,Second Burn
bn3,72.7,2,2,2017,2,0,Second Burn
bn3,59.3,2,2,2017,2,0,Second Burn
bn3,36.5,2,2,2017,2,0,Second Burn
bn3,10.5,2,2,2017,2,0,Second Burn
bn3,92.2,2,2,2017,2,0,Second Burn
bn3,88.6,2,2,2017,2,0,Second Burn
bn3,43.9,2,2,2017,2,0,Second Burn
bn3,54.5,2,1,2017,2,0,Second Burn
bn3,81.5,2,2,2017,2,0,Second Burn
bn3,79.8,2,2,2017,2,0,Second Burn
bn3,63,2,2,2017,2,0,Second Burn
bn3,48.2,2,2,2017,2,0,Second Burn
bn3,30,2,2,2017,2,0,Second Burn
bn3,75.2,2,1,2017,2,0,Second Burn
bn3,34.8,2,2,2017,2,0,Second Burn
bn3,98.5,2,1,2017,2,0,Second Burn
bn3,102.7,2,2,2017,2,0,Second Burn
bn3,52.2,2,1,2017,2,0,Second Burn
bn3,104.2,2,2,2017,2,0,Second Burn
bn3,68.6,2,1,2017,2,0,Second Burn
bn3,93.4,2,2,2017,2,0,Second Burn
bn3,70.4,2,2,2017,2,0,Second Burn
bn3,114,2,2,2017,2,0,Second Burn
bn3,27.9,2,2,2017,2,0,Second Burn
bn3,38.2,2,2,2017,2,0,Second Burn
bn3,8.2,2,2,2017,2,0,Second Burn
bn3,12.1,2,2,2017,2,0,Second Burn
